code,first_date,last_date,obs
SZ300446,2015-04-23,2026-07-29,2726
SZ300447,2015-04-22,2026-07-29,2641
SZ300448,2015-04-24,2026-07-29,2732
SZ300449,2015-04-22,2026-07-29,2641
SZ300450,2015-05-18,2026-07-29,2574
SZ300451,2015-05-14,2026-07-29,2645
SZ300452,2015-05-15,2026-07-29,2724
SZ300453,2015-05-15,2026-07-29,2714
SZ300454,2018-05-16,2026-07-29,1992
SZ300455,2015-05-15,2026-07-29,2591
SZ300456,2015-05-14,2026-07-29,2574
SZ300457,2015-05-14,2026-07-29,2664
SZ300458,2015-05-15,2026-07-29,2714
SZ300459,2015-05-15,2026-07-29,2505
SZ300460,2015-05-15,2026-07-29,2708
SZ300461,2015-05-19,2026-07-29,2509
SZ300462,2015-05-27,2026-07-29,2429
SZ300463,2015-05-28,2026-07-29,2714
SZ300464,2015-06-10,2026-07-29,2524
SZ300465,2015-05-28,2026-07-29,2619
SZ300466,2015-05-28,2026-07-29,2358
SZ300467,2015-05-27,2026-07-29,2514
SZ300468,2015-05-27,2026-07-29,2683
SZ300469,2015-06-11,2026-07-29,2597
SZ300470,2015-06-12,2026-07-29,2704
SZ300471,2015-06-11,2026-07-29,2695
SZ300472,2015-06-11,2026-07-29,2510
SZ300473,2015-06-12,2026-07-29,2629
SZ300474,2016-03-31,2026-07-29,2502
SZ300475,2015-06-10,2026-07-29,2677
SZ300476,2015-06-11,2026-07-29,2700
SZ300477,2015-06-10,2026-07-29,2597
SZ300478,2015-06-10,2026-07-29,2609
SZ300479,2015-06-12,2026-07-29,2606
SZ300480,2015-07-02,2026-07-29,2624
SZ300481,2015-06-30,2026-07-29,2672
SZ300482,2015-06-30,2026-07-29,2684
SZ300483,2015-06-30,2026-07-29,2613
SZ300484,2016-03-22,2026-07-29,2516
SZ300485,2015-06-26,2026-07-29,2695
SZ300486,2015-06-30,2026-07-29,2543
SZ300487,2015-07-02,2026-07-29,2682
SZ300488,2015-07-01,2026-07-29,2552
SZ300489,2015-07-01,2026-07-29,2682
SZ300490,2015-12-31,2026-07-29,2425
SZ300491,2015-12-31,2026-07-29,2479
SZ300492,2015-12-23,2026-07-29,2377
SZ300493,2015-12-10,2026-07-29,2574
SZ300494,2015-12-31,2026-07-29,2568
SZ300495,2015-12-22,2024-05-08,1964
SZ300496,2015-12-10,2026-07-29,2521
SZ300497,2015-12-22,2026-07-29,2575
SZ300498,2015-11-02,2026-07-29,2600
SZ300499,2016-02-02,2026-07-29,2546
SZ300500,2016-02-04,2026-07-29,2479
SZ300501,2016-02-04,2026-07-29,2544
SZ300502,2016-03-03,2026-07-29,2527
SZ300503,2016-03-09,2026-07-29,2520
SZ300504,2018-03-30,2026-07-29,2021
SZ300505,2016-03-15,2026-07-29,2516
SZ300506,2016-03-24,2026-07-29,2488
SZ300507,2016-04-29,2026-07-29,2481
SZ300508,2016-04-19,2026-07-29,2493
SZ300509,2016-04-25,2026-07-29,2489
SZ300510,2016-05-06,2026-07-29,2215
SZ300511,2016-05-04,2026-07-29,2482
SZ300512,2016-05-26,2026-07-29,2471
SZ300513,2016-05-30,2026-07-29,2370
SZ300514,2017-04-26,2026-07-29,2249
SZ300515,2016-06-08,2026-07-29,2460
SZ300516,2016-06-02,2026-07-29,2466
SZ300517,2016-07-19,2026-07-29,2435
SZ300518,2016-06-24,2026-07-29,2314
SZ300519,2016-06-24,2026-07-29,2447
SZ300520,2016-07-08,2026-07-29,2431
SZ300521,2016-07-05,2026-07-29,2420
SZ300522,2016-07-05,2026-07-29,2440
SZ300523,2016-07-26,2026-07-29,2345
SZ300525,2016-07-26,2026-07-29,2405
SZ300526,2016-08-02,2023-07-11,1505
SZ300527,2016-08-05,2026-07-29,2419
SZ300528,2016-08-08,2026-07-29,2421
SZ300529,2016-08-02,2026-07-29,2425
SZ300530,2016-08-09,2026-07-29,2408
SZ300531,2016-08-09,2026-07-29,2415
SZ300532,2016-08-18,2026-07-29,2413
SZ300533,2016-08-18,2026-07-29,2413
SZ300534,2016-09-13,2026-07-29,2380
SZ300535,2016-08-12,2026-07-29,2344
SZ300536,2016-09-20,2026-07-29,2390
SZ300537,2016-08-30,2026-07-29,2327
SZ300538,2016-08-26,2026-07-29,2407
SZ300539,2016-08-30,2026-07-29,2404
SZ300540,2016-08-23,2026-07-29,2400
SZ300541,2016-09-13,2026-07-29,2395
SZ300542,2016-09-20,2026-07-29,2382
SZ300543,2016-09-08,2026-07-29,2316
SZ300545,2016-09-28,2026-07-29,2386
SZ300546,2016-09-28,2026-07-29,2386
SZ300547,2016-09-30,2026-07-29,2384
SZ300548,2016-10-12,2026-07-29,2377
SZ300549,2016-09-30,2026-07-29,2384
SZ300550,2016-10-18,2026-07-29,2372
SZ300551,2016-10-18,2026-07-29,2364
SZ300552,2016-10-21,2026-07-29,2374
SZ300553,2016-10-21,2026-07-29,2374
SZ300554,2017-04-21,2026-07-29,2249
SZ300555,2016-10-18,2026-07-29,2376
SZ300556,2016-11-04,2026-07-29,2364
SZ300557,2016-11-01,2026-07-29,2367
SZ300558,2016-11-07,2026-07-29,2363
SZ300559,2016-11-01,2026-07-29,2367
SZ300560,2016-11-01,2026-07-29,2367
SZ300561,2016-11-17,2026-07-29,2287
SZ300562,2016-11-16,2026-07-29,2353
SZ300563,2016-11-14,2026-07-29,2358
SZ300564,2019-11-08,2026-07-29,1630
SZ300565,2016-11-22,2026-07-29,2352
SZ300566,2016-11-15,2026-07-29,2347
SZ300567,2016-11-22,2026-07-29,2347
SZ300568,2016-12-01,2026-07-29,2345
SZ300569,2016-11-25,2026-07-29,2344
SZ300570,2016-12-06,2026-07-29,2342
SZ300571,2016-12-13,2026-07-29,2332
SZ300572,2016-12-06,2026-07-29,2337
SZ300573,2016-12-08,2026-07-29,2340
SZ300575,2016-12-20,2026-07-29,2332
SZ300576,2016-12-20,2026-07-29,2322
SZ300577,2016-12-21,2026-07-29,2331
SZ300578,2017-01-25,2026-07-29,2233
SZ300579,2016-12-23,2026-07-29,2329
SZ300580,2017-01-11,2026-07-29,2209
SZ300581,2016-12-20,2026-07-29,2332
SZ300582,2016-12-28,2026-07-29,2284
SZ300583,2017-01-06,2026-07-29,2320
SZ300584,2017-01-12,2026-07-29,2316
SZ300585,2016-12-29,2026-07-29,2314
SZ300586,2017-01-04,2026-07-29,2230
SZ300587,2017-01-05,2026-07-29,2321
SZ300588,2017-01-05,2026-07-29,2316
SZ300589,2017-01-13,2026-07-29,2315
SZ300590,2017-01-11,2026-07-29,2213
SZ300591,2017-01-10,2026-07-29,2318
SZ300592,2017-01-20,2026-07-29,2289
SZ300593,2017-01-13,2026-07-29,2274
SZ300594,2019-06-21,2026-07-29,1723
SZ300595,2017-01-17,2026-07-29,2313
SZ300596,2017-01-19,2026-07-29,2301
SZ300597,2017-01-23,2026-07-29,2304
SZ300598,2017-01-20,2026-07-29,2305
SZ300599,2017-01-23,2026-07-29,2299
SZ300600,2017-01-25,2026-07-29,2305
SZ300601,2017-02-07,2026-07-29,2303
SZ300602,2017-01-26,2026-07-29,2306
SZ300603,2017-01-26,2026-07-29,2145
SZ300604,2017-04-17,2026-07-29,2245
SZ300605,2017-02-08,2026-07-29,2302
SZ300606,2017-02-08,2026-07-29,2302
SZ300607,2017-02-09,2026-07-29,2289
SZ300608,2017-02-13,2026-07-29,2299
SZ300609,2017-02-15,2026-07-29,2294
SZ300610,2017-02-13,2026-07-29,2299
SZ300611,2017-02-20,2026-07-29,2294
SZ300612,2017-02-15,2026-07-29,2126
SZ300613,2017-02-20,2026-07-29,2284
SZ300614,2021-05-25,2026-07-29,1257
SZ300615,2017-02-15,2026-07-24,2294
SZ300616,2017-03-07,2026-07-29,2283
SZ300617,2017-02-28,2026-07-29,2288
SZ300618,2017-03-06,2026-07-29,2282
SZ300619,2017-03-01,2026-07-29,2287
SZ300620,2017-03-10,2026-07-29,2270
SZ300621,2017-03-16,2026-07-29,2276
SZ300622,2017-03-15,2026-07-29,2277
SZ300623,2017-03-14,2026-07-29,2278
SZ300624,2018-01-18,2026-07-29,2057
SZ300625,2017-03-17,2026-07-29,2275
SZ300626,2017-03-20,2026-07-29,2274
SZ300627,2017-03-21,2026-07-29,2273
SZ300628,2017-03-17,2026-07-29,2275
SZ300629,2017-03-24,2026-07-29,2227
SZ300630,2017-03-28,2025-05-21,1909
SZ300631,2017-03-23,2026-07-29,2271
SZ300632,2017-04-06,2026-07-29,2263
SZ300633,2017-04-06,2026-07-29,2263
SZ300634,2018-03-23,2026-07-29,2026
SZ300635,2017-03-31,2026-07-29,2257
SZ300636,2017-03-31,2026-07-29,2264
SZ300637,2017-04-12,2026-07-29,2259
SZ300638,2017-04-13,2026-07-29,2251
SZ300639,2017-04-12,2026-07-29,2259
SZ300640,2017-04-17,2026-07-29,2237
SZ300641,2017-04-18,2026-07-29,2250
SZ300642,2017-04-21,2026-07-29,2252
SZ300643,2017-05-05,2026-07-29,2243
SZ300644,2018-02-06,2026-07-29,2051
SZ300645,2017-04-21,2026-07-29,2242
SZ300647,2017-05-03,2026-07-29,2203
SZ300648,2017-04-25,2026-07-29,2250
SZ300649,2017-05-05,2026-07-29,2238
SZ300650,2017-05-03,2026-07-29,2245
SZ300651,2017-05-09,2026-07-29,2241
SZ300652,2017-05-16,2026-07-29,2236
SZ300653,2017-05-16,2026-07-29,2236
SZ300654,2017-09-26,2026-07-29,2143
SZ300655,2017-05-23,2026-07-29,2224
SZ300656,2017-05-19,2026-07-29,2165
SZ300657,2017-05-23,2026-07-29,2189
SZ300658,2017-06-02,2026-07-29,2215
SZ300659,2017-05-26,2026-07-29,2120
SZ300660,2017-06-02,2026-07-29,2215
SZ300661,2017-06-06,2026-07-29,2213
SZ300662,2017-06-08,2026-07-29,2173
SZ300663,2017-06-08,2026-07-29,2221
SZ300664,2018-01-05,2026-07-29,2076
SZ300665,2017-06-13,2026-07-29,2202
SZ300666,2017-06-15,2026-07-29,2195
SZ300667,2017-06-19,2026-07-29,2198
SZ300668,2017-06-19,2026-07-29,2214
SZ300669,2017-06-29,2026-07-29,2206
SZ300670,2017-07-03,2026-07-29,2108
SZ300671,2017-07-05,2026-07-29,2202
SZ300672,2017-07-12,2026-07-29,2174
SZ300673,2017-07-11,2026-07-29,2198
SZ300674,2018-11-07,2026-07-29,1874
SZ300675,2017-07-19,2026-07-29,2192
SZ300676,2017-07-14,2026-07-29,2185
SZ300677,2017-07-21,2026-07-29,2190
SZ300678,2017-07-28,2026-07-29,2160
SZ300679,2017-07-31,2026-07-29,2174
SZ300680,2017-07-25,2026-07-29,2104
SZ300681,2017-07-25,2026-07-29,2188
SZ300682,2017-08-01,2026-07-29,2132
SZ300683,2017-08-08,2026-07-29,2120
SZ300684,2017-12-27,2026-07-29,2082
SZ300685,2017-08-02,2026-07-29,2178
SZ300686,2017-08-04,2026-07-29,2180
SZ300687,2017-08-03,2026-07-29,2171
SZ300688,2017-08-10,2026-07-29,2155
SZ300689,2017-08-09,2026-07-29,2177
SZ300690,2017-08-08,2026-07-29,2178
SZ300691,2017-08-11,2026-07-29,2165
SZ300692,2017-08-21,2026-07-29,2161
SZ300693,2017-08-22,2026-07-29,2163
SZ300694,2018-10-15,2026-07-29,1891
SZ300695,2017-09-08,2026-07-29,2155
SZ300696,2017-08-22,2026-07-29,2168
SZ300697,2017-09-07,2026-07-29,2152
SZ300698,2017-08-31,2026-07-29,2161
SZ300699,2017-09-01,2026-07-29,2160
SZ300700,2017-09-12,2026-07-29,2143
SZ300701,2017-09-15,2026-07-29,2150
SZ300702,2017-09-19,2026-07-29,2148
SZ300703,2017-09-19,2026-07-29,2144
SZ300705,2017-10-10,2026-07-29,2138
SZ300706,2017-09-26,2026-07-29,2143
SZ300707,2017-10-10,2026-07-29,2138
SZ300708,2017-10-16,2026-07-29,2134
SZ300709,2017-10-19,2026-07-29,2131
SZ300710,2017-10-19,2026-07-29,2116
SZ300711,2017-11-01,2026-07-29,2122
SZ300712,2017-10-31,2026-07-29,2123
SZ300713,2017-11-01,2026-07-29,2122
SZ300715,2017-10-26,2026-07-29,2120
SZ300716,2017-11-09,2026-07-29,2109
SZ300717,2017-11-06,2026-07-29,2111
SZ300718,2017-11-06,2026-07-29,2119
SZ300719,2017-11-09,2026-07-29,2116
SZ300720,2017-11-06,2026-07-29,2109
SZ300721,2017-11-15,2026-07-29,2112
SZ300722,2017-11-10,2026-07-29,2113
SZ300723,2017-11-16,2026-07-29,2111
SZ300724,2018-08-10,2026-07-29,1931
SZ300725,2017-11-10,2026-07-29,2110
SZ300726,2017-11-21,2026-07-29,2108
SZ300727,2017-11-27,2026-07-29,2104
SZ300729,2017-12-01,2026-07-29,2100
SZ300730,2017-12-05,2026-07-29,2093
SZ300731,2017-12-08,2026-07-29,2080
SZ300732,2017-12-12,2026-07-29,2049
SZ300733,2018-01-16,2026-07-29,2069
SZ300735,2017-12-29,2026-07-29,2080
SZ300736,2018-01-09,2026-07-29,2072
SZ300737,2018-01-25,2026-07-29,2052
SZ300738,2018-01-19,2026-07-29,2066
SZ300739,2018-02-01,2026-07-29,2057
SZ300740,2018-02-08,2026-07-29,1952
SZ300741,2018-03-01,2026-07-29,2042
SZ300742,2018-05-08,2024-07-19,1468
SZ300743,2018-04-27,2026-07-29,2003
SZ300745,2018-05-23,2026-07-29,1987
SZ300746,2018-05-25,2026-07-29,1967
SZ300747,2018-06-25,2026-07-29,1965
SZ300748,2018-09-21,2026-07-29,1901
SZ300749,2018-09-25,2026-07-29,1885
SZ300750,2018-06-11,2026-07-29,1974
SZ300751,2018-11-09,2026-07-29,1872
SZ300752,2018-11-30,2026-07-29,1857
SZ300753,2018-12-13,2026-07-29,1848
SZ300755,2019-01-29,2026-07-29,1817
SZ300756,2018-12-28,2026-07-29,1837
SZ300757,2019-01-08,2026-07-29,1812
SZ300758,2019-02-22,2026-07-29,1804
SZ300759,2019-01-28,2026-07-29,1818
SZ300760,2018-10-16,2026-07-29,1890
SZ300761,2019-02-18,2026-07-29,1808
SZ300762,2019-03-14,2026-07-29,1790
SZ300763,2019-03-19,2026-07-29,1787
SZ300765,2019-03-22,2026-07-29,1764
SZ300766,2019-03-25,2026-07-29,1783
SZ300767,2019-03-29,2026-07-29,1779
SZ300768,2019-04-12,2026-07-29,1770
SZ300769,2019-04-15,2026-07-29,1769
SZ300770,2019-04-19,2026-07-29,1765
SZ300771,2019-04-22,2026-07-29,1764
SZ300772,2019-04-26,2026-07-29,1754
SZ300773,2019-04-25,2026-07-29,1761
SZ300774,2021-08-04,2026-07-29,1207
SZ300775,2019-05-21,2026-07-29,1746
SZ300776,2019-05-17,2026-07-29,1748
SZ300777,2019-05-16,2026-07-29,1749
SZ300778,2019-05-10,2026-07-29,1753
SZ300779,2019-05-22,2026-07-29,1745
SZ300780,2019-05-31,2026-07-29,1738
SZ300781,2019-06-06,2026-07-29,1730
SZ300782,2019-06-18,2026-07-29,1727
SZ300783,2019-07-12,2026-07-29,1709
SZ300784,2024-06-07,2026-07-29,520
SZ300785,2019-07-15,2026-07-29,1708
SZ300786,2019-07-23,2026-07-29,1702
SZ300787,2019-08-15,2026-07-29,1685
SZ300788,2019-07-05,2026-07-29,1714
SZ300789,2019-08-28,2026-07-29,1676
SZ300790,2019-09-20,2026-07-29,1660
SZ300791,2019-09-25,2026-07-29,1657
SZ300792,2019-09-27,2026-07-29,1655
SZ300793,2019-10-18,2026-07-29,1645
SZ300795,2019-10-22,2026-07-29,1641
SZ300796,2019-11-15,2026-07-29,1625
SZ300797,2019-11-01,2026-07-29,1635
SZ300798,2019-11-22,2026-07-29,1620
SZ300799,2019-10-29,2024-07-26,1101
SZ300800,2019-11-06,2026-07-29,1632
SZ300801,2019-11-28,2026-07-29,1616
SZ300802,2019-11-14,2026-07-29,1625
SZ300803,2019-11-18,2026-07-29,1624
SZ300804,2023-06-27,2026-07-29,750
SZ300805,2019-11-21,2026-07-29,1621
SZ300806,2019-11-25,2026-07-29,1619
SZ300807,2019-12-19,2026-07-29,1586
SZ300808,2019-11-29,2026-07-29,1615
SZ300809,2019-12-04,2026-07-29,1607
SZ300810,2019-12-06,2026-07-29,1610
SZ300811,2019-12-30,2026-07-29,1594
SZ300812,2020-01-09,2026-07-29,1587
SZ300813,2020-01-14,2026-07-29,1584
SZ300814,2021-08-12,2026-07-29,1201
SZ300815,2020-01-23,2026-07-29,1577
SZ300816,2020-02-10,2026-07-29,1571
SZ300817,2020-02-18,2026-07-29,1565
SZ300818,2020-02-12,2026-07-29,1569
SZ300819,2020-03-12,2026-07-29,1548
SZ300820,2020-02-13,2026-07-29,1568
SZ300821,2020-03-12,2026-07-29,1548
SZ300822,2020-03-13,2026-07-29,1547
SZ300823,2020-03-19,2026-07-29,1543
SZ300824,2020-06-19,2026-07-29,1481
SZ300825,2020-03-27,2026-07-29,1537
SZ300826,2020-04-03,2026-07-29,1532
SZ300827,2020-04-10,2026-07-29,1513
SZ300828,2020-04-21,2026-07-29,1511
SZ300829,2020-04-22,2026-07-29,1520
SZ300830,2020-05-06,2026-07-29,1513
SZ300831,2020-05-07,2026-07-29,1511
SZ300832,2020-05-12,2026-07-29,1509
SZ300833,2020-05-20,2026-07-29,1503
SZ300834,2022-01-13,2026-07-29,1099
SZ300835,2020-05-25,2026-07-29,1500
SZ300836,2020-05-28,2026-07-29,1497
SZ300837,2020-06-05,2026-07-29,1491
SZ300838,2020-06-08,2026-07-29,1490
SZ300839,2020-06-30,2026-07-29,1471
SZ300840,2020-07-08,2026-07-29,1470
SZ300841,2020-06-16,2026-07-29,1479
SZ300842,2020-06-18,2026-07-29,1472
SZ300843,2020-07-02,2026-07-29,1474
SZ300844,2021-08-13,2026-07-29,1200
SZ300845,2020-07-03,2026-07-29,1473
SZ300846,2020-07-01,2026-07-29,1475
SZ300847,2020-07-09,2026-07-29,1469
SZ300848,2020-07-20,2026-07-29,1462
SZ300849,2020-07-10,2026-07-29,1468
SZ300850,2020-07-13,2026-07-29,1461
SZ300851,2020-07-17,2026-07-29,1453
SZ300852,2020-07-13,2026-07-29,1467
SZ300853,2020-07-24,2026-07-29,1458
SZ300854,2021-09-16,2026-07-29,1176
SZ300855,2020-07-23,2026-07-29,1459
SZ300856,2020-07-22,2026-07-29,1460
SZ300857,2020-07-27,2026-07-29,1457
SZ300858,2020-07-27,2026-07-29,1457
SZ300859,2020-08-06,2026-07-29,1445
SZ300860,2020-08-24,2026-07-29,1437
SZ300861,2020-08-24,2026-07-29,1437
SZ300862,2020-08-24,2026-07-24,1434
SZ300863,2020-08-24,2026-07-29,1437
SZ300864,2020-08-24,2026-07-29,1437
SZ300865,2020-08-24,2026-07-29,1437
SZ300866,2020-08-24,2026-07-29,1437
SZ300867,2020-08-24,2026-07-29,1437
SZ300868,2020-08-24,2026-07-29,1437
SZ300869,2020-08-24,2026-07-29,1437
SZ300870,2020-08-24,2026-07-29,1437
SZ300871,2020-08-24,2026-07-29,1437
SZ300872,2020-08-24,2026-07-29,1437
SZ300873,2020-08-24,2026-07-29,1437
SZ300875,2020-08-24,2026-07-29,1417
SZ300876,2020-08-24,2026-07-29,1437
SZ300877,2020-08-24,2026-07-29,1437
SZ300878,2020-08-24,2026-07-29,1437
SZ300879,2020-09-01,2026-07-29,1431
SZ300880,2020-09-01,2026-07-29,1431
SZ300881,2020-09-01,2026-07-29,1431
SZ300882,2020-09-10,2026-07-29,1424
SZ300883,2020-09-10,2026-07-29,1424
SZ300884,2020-11-12,2026-07-29,1385
SZ300885,2020-09-10,2026-07-29,1424
SZ300886,2020-09-16,2026-07-29,1410
SZ300887,2020-09-16,2026-07-29,1420
SZ300888,2020-09-17,2026-07-29,1419
SZ300889,2020-09-16,2026-07-29,1410
SZ300890,2020-09-17,2026-07-29,1419
SZ300891,2020-09-17,2026-07-29,1419
SZ300892,2020-09-24,2026-07-29,1414
SZ300893,2020-09-24,2026-07-29,1414
SZ300894,2020-12-31,2026-07-29,1350
SZ300895,2020-09-24,2026-07-29,1414
SZ300896,2020-09-28,2026-07-29,1412
SZ300897,2020-09-28,2026-07-29,1407
SZ300898,2020-10-16,2026-07-29,1404
SZ300899,2020-10-16,2026-07-29,1402
SZ300900,2020-10-29,2026-07-29,1395
SZ300901,2020-10-29,2026-07-29,1395
SZ300902,2020-10-29,2026-07-29,1395
SZ300903,2020-11-05,2026-07-29,1390
SZ300904,2023-08-09,2026-07-29,719
SZ300905,2020-11-05,2026-07-29,1380
SZ300906,2020-11-05,2026-07-29,1390
SZ300907,2020-11-18,2026-07-29,1381
SZ300908,2020-11-23,2026-07-29,1378
SZ300909,2020-11-18,2026-07-29,1372
SZ300910,2020-11-27,2026-07-29,1374
SZ300911,2020-12-03,2026-07-29,1370
SZ300912,2020-12-07,2026-07-29,1358
SZ300913,2020-12-07,2026-07-29,1368
SZ300915,2020-12-02,2026-07-29,1371
SZ300916,2020-12-02,2026-07-29,1371
SZ300917,2020-12-21,2026-07-29,1358
SZ300918,2020-12-22,2026-07-29,1357
SZ300919,2020-12-23,2026-07-29,1356
SZ300920,2020-12-25,2026-07-29,1354
SZ300921,2020-12-22,2026-07-29,1357
SZ300922,2020-12-25,2026-07-29,1354
SZ300923,2020-12-24,2026-07-29,1355
SZ300925,2020-12-30,2026-07-29,1351
SZ300926,2021-01-07,2026-07-29,1346
SZ300927,2021-01-07,2026-07-29,1346
SZ300928,2021-01-06,2026-07-29,1347
SZ300929,2021-01-20,2026-07-29,1337
SZ300930,2021-01-21,2026-07-29,1336
SZ300931,2021-01-21,2026-07-29,1336
SZ300932,2021-01-22,2026-07-29,1335
SZ300933,2021-01-22,2026-07-29,1335
SZ300935,2021-01-20,2026-07-29,1337
SZ300936,2021-01-26,2026-07-29,1333
SZ300937,2021-01-27,2026-07-29,1332
SZ300938,2021-01-27,2026-07-29,1332
SZ300939,2021-01-28,2026-07-29,1331
SZ300940,2021-02-03,2026-07-29,1327
SZ300941,2021-02-09,2026-07-29,1323
SZ300942,2021-02-09,2026-07-29,1323
SZ300943,2021-02-10,2026-07-29,1312
SZ300945,2021-02-10,2026-07-29,1322
SZ300946,2021-02-08,2026-07-29,1324
SZ300947,2021-02-10,2026-07-29,1322
SZ300948,2021-02-25,2026-07-29,1311
SZ300949,2021-02-26,2026-07-29,1315
SZ300950,2021-03-03,2026-07-29,1302
SZ300951,2021-02-26,2026-07-29,1315
SZ300952,2021-03-11,2026-07-29,1306
SZ300953,2021-03-18,2026-07-29,1301
SZ300955,2021-03-24,2026-07-23,1288
SZ300956,2021-03-26,2026-07-29,1285
SZ300957,2021-03-25,2026-07-29,1296
SZ300958,2021-03-29,2026-07-29,1294
SZ300959,2021-03-22,2026-07-29,1294
SZ300960,2021-03-29,2026-07-29,1294
SZ300961,2021-03-30,2026-07-29,1293
SZ300962,2021-04-09,2026-07-29,1286
SZ300963,2021-04-09,2026-07-29,1286
SZ300964,2021-08-05,2026-07-29,1206
SZ300965,2021-04-02,2026-07-29,1269
SZ300966,2021-04-09,2026-07-29,1286
SZ300967,2021-04-13,2026-07-29,1284
SZ300968,2021-04-15,2026-07-29,1282
SZ300969,2021-04-12,2026-07-29,1285
SZ300970,2021-04-12,2026-07-29,1285
SZ300971,2021-04-15,2026-07-29,1282
SZ300972,2021-04-19,2026-07-29,1280
SZ300973,2021-04-15,2026-07-29,1282
SZ300975,2021-04-21,2026-07-29,1278
SZ300976,2021-04-19,2026-07-29,1280
SZ300977,2021-04-20,2026-07-29,1279
SZ300978,2021-04-26,2026-07-29,1275
SZ300979,2021-04-26,2026-07-29,1275
SZ300980,2021-04-21,2026-07-29,1278
SZ300981,2021-04-27,2026-07-29,1274
SZ300982,2021-04-27,2026-07-29,1274
SZ300983,2021-04-20,2026-07-29,1279
SZ300984,2021-06-18,2026-07-29,1240
SZ300985,2021-04-29,2026-07-29,1272
SZ300986,2021-04-30,2026-07-29,1268
SZ300987,2021-05-11,2026-07-29,1267
SZ300988,2021-05-12,2026-07-29,1266
SZ300989,2021-05-07,2026-07-29,1269
SZ300990,2021-05-12,2026-07-29,1266
SZ300991,2021-05-20,2026-07-29,1260
SZ300992,2021-05-25,2026-07-29,1252
SZ300993,2021-05-24,2026-07-29,1258
SZ300994,2021-08-12,2026-07-29,1201
SZ300995,2021-05-26,2026-07-29,1256
SZ300996,2021-06-03,2026-07-24,1247
SZ300997,2021-06-02,2026-07-29,1251
SZ300998,2021-06-02,2026-07-29,1251
SZ300999,2020-10-15,2026-07-29,1405
SZ301000,2021-05-28,2026-07-29,1254
SZ301001,2021-05-28,2026-07-29,1254
SZ301002,2021-06-07,2026-07-29,1248
SZ301003,2021-06-01,2026-07-29,1252
SZ301004,2021-06-25,2026-07-29,1235
SZ301005,2021-06-01,2026-07-29,1252
SZ301006,2021-06-07,2026-07-29,1248
SZ301007,2021-06-16,2026-07-29,1240
SZ301008,2021-06-11,2026-07-29,1244
SZ301009,2021-06-17,2026-07-29,1241
SZ301010,2021-06-18,2026-07-29,1240
SZ301011,2021-06-17,2026-07-29,1241
SZ301012,2021-06-22,2026-07-29,1236
SZ301013,2021-06-29,2026-07-29,1233
SZ301015,2021-06-30,2026-07-29,1232
SZ301016,2021-06-30,2026-07-29,1222
SZ301017,2021-07-05,2026-07-29,1229
SZ301018,2021-07-07,2026-07-29,1227
SZ301019,2021-06-28,2026-07-29,1234
SZ301020,2021-07-06,2026-07-29,1228
SZ301021,2021-07-06,2026-07-29,1228
SZ301022,2021-07-02,2026-07-29,1220
SZ301023,2021-07-07,2026-07-29,1227
SZ301024,2021-07-28,2026-07-29,1212
SZ301025,2021-07-19,2026-07-29,1214
SZ301026,2021-07-16,2026-07-29,1220
SZ301027,2021-07-15,2026-07-29,1218
SZ301028,2021-07-20,2026-07-29,1218
SZ301029,2021-07-23,2026-07-29,1215
SZ301030,2021-07-22,2026-07-29,1215
SZ301031,2021-07-15,2026-07-29,1221
SZ301032,2021-07-22,2026-07-29,1216
SZ301033,2021-07-26,2026-07-29,1204
SZ301035,2021-07-28,2026-07-29,1212
SZ301036,2021-07-29,2026-07-29,1211
SZ301037,2021-07-30,2026-07-29,1210
SZ301038,2021-08-04,2026-07-29,1207
SZ301039,2021-07-08,2026-07-29,1224
SZ301040,2021-08-03,2026-07-29,1203
SZ301041,2021-08-11,2026-07-29,1202
SZ301042,2021-08-05,2026-07-29,1206
SZ301043,2021-08-11,2026-07-29,1202
SZ301045,2021-08-13,2026-07-29,1200
SZ301046,2021-08-17,2026-07-29,1198
SZ301047,2021-08-16,2026-07-29,1199
SZ301048,2021-08-18,2026-07-29,1197
SZ301049,2021-08-24,2026-07-29,1193
SZ301050,2021-08-24,2026-07-29,1193
SZ301051,2021-08-27,2026-07-29,1190
SZ301052,2021-08-30,2026-07-29,1189
SZ301053,2021-09-01,2026-07-29,1187
SZ301055,2021-09-06,2026-07-29,1184
SZ301056,2021-09-07,2026-07-29,1183
SZ301057,2021-09-09,2026-07-29,1176
SZ301058,2021-09-09,2026-07-29,1181
SZ301059,2021-09-13,2026-07-29,1179
SZ301060,2021-09-13,2026-07-29,1179
SZ301061,2021-09-13,2026-07-29,1179
SZ301062,2021-09-14,2026-07-29,1178
SZ301063,2021-09-24,2026-07-29,1172
SZ301065,2021-09-14,2026-07-29,1178
SZ301066,2021-09-22,2026-07-29,1174
SZ301067,2021-09-22,2026-07-29,1174
SZ301068,2021-09-28,2026-07-29,1160
SZ301069,2021-09-27,2026-07-29,1171
SZ301070,2021-09-23,2026-07-29,1173
SZ301071,2021-09-24,2026-07-29,1172
SZ301072,2021-09-29,2026-07-29,1169
SZ301073,2021-09-30,2026-07-29,1163
SZ301075,2021-09-29,2026-07-29,1162
SZ301076,2021-10-11,2026-07-29,1166
SZ301077,2021-09-30,2026-07-29,1168
SZ301078,2021-10-14,2026-07-29,1163
